kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
253180150,GRUDZIĄDZ,18.709444,53.4375,7.45,2025-01-28 17:50:00,202,2025-01-28 17:50:00,4.5,2025-01-28 17:50:00,6.1,2025-01-28 17:50:00,89.18,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253180220,BYDGOSZCZ,18.045833,53.173611,6.78,2025-01-28 17:50:00,130,2025-01-28 17:50:00,0.3,2025-01-28 17:50:00,1.8,2025-01-28 17:50:00,94.73,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
353180250,TORUŃ,18.595556,53.041944,7.9,2025-01-28 17:50:00,103,2025-01-28 17:50:00,2.4,2025-01-28 17:50:00,4.2,2025-01-28 17:50:00,89,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
254170140,KOŚCIERZYNA,17.961944,54.128611,6.2,2025-01-28 17:50:00,98.5,2025-01-28 17:50:00,1.5,2025-01-28 17:50:00,2.7,2025-01-28 17:50:00,93.3,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
253180020,RADOSTOWO,18.747222,53.989444,6.8,2025-01-28 17:50:00,141,2025-01-28 17:50:00,2.2,2025-01-28 17:50:00,,,91,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
354180155,GDAŃSK-ŚWIBNO,18.934444,54.333611,7.2,2025-01-28 17:50:00,99,2025-01-28 17:50:00,4.3,2025-01-28 17:50:00,5.5,2025-01-28 17:50:00,87,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250190140,ŻARKI,19.380278,50.64,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180260,TUREK,18.498333,52.010278,,,,,,,,,,,,,0,2025-01-28 17:50:00
351180435,KALISZ,18.080833,51.781111,9,2025-01-28 17:50:00,133,2025-01-28 17:50:00,2.8,2025-01-28 17:50:00,4.2,2025-01-28 17:50:00,80,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
352180345,KOŁO-RADOSZEWICE,18.706111,52.361944,8.2,2025-01-28 17:50:00,139,2025-01-28 17:50:00,3.9,2025-01-28 17:50:00,5.8,2025-01-28 17:50:00,79,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
352160330,POZNAŃ-ŁAWICA,16.834722,52.416667,6.2,2025-01-28 17:50:00,75,2025-01-28 17:50:00,1.3,2025-01-28 17:50:00,2,2025-01-28 17:50:00,96.2,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
351180455,WIELUŃ,18.556667,51.210278,8.9,2025-01-28 17:50:00,115,2025-01-28 17:50:00,1.9,2025-01-28 17:50:00,3.2,2025-01-28 17:50:00,80,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
350190550,CZĘSTOCHOWA,19.091667,50.811944,8.8,2025-01-28 17:50:00,139,2025-01-28 17:50:00,1.9,2025-01-28 17:50:00,3.3,2025-01-28 17:50:00,72,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250190170,KRĘCIWILK,19.370278,50.545278,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180020,ZBIERSK,18.150278,51.943333,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180040,PODDĘBICE,18.959722,51.885556,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180050,LISKÓW,18.41,51.835278,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180140,ZŁOCZEW,18.599167,51.421111,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180190,SIEMIANICE,18.143056,51.182778,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180240,JASTRZYGOWICE,18.456944,51.001111,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180160,OSJAKÓW,18.783611,51.283056,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180210,KŁODAWA,18.915833,52.250833,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180150,MIRKÓW,18.146389,51.310278,,,,,,,,,,,,,0,2025-01-28 17:50:00
252170180,WRZEŚNIA,17.5925,52.315,,,,,,,,,,,,,0,2025-01-28 17:50:00
351190465,ŁÓDŹ-LUBLINEK,19.387222,51.718333,10.1,2025-01-28 17:50:00,131,2025-01-28 17:50:00,3,2025-01-28 17:50:00,5.4,2025-01-28 17:50:00,71,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
252170210,KÓRNIK,17.101944,52.245278,5.4,2025-01-24 10:20:00,175,2025-01-24 10:20:00,2.1,2025-01-24 10:20:00,4.1,2025-01-24 10:20:00,72,2025-01-24 10:20:00,,,0,2025-01-24 10:20:00
251190220,DOBRYSZYCE,19.408333,51.1475,8,2025-01-28 17:50:00,132,2025-01-28 17:50:00,3.8,2025-01-28 17:50:00,5.4,2025-01-28 17:50:00,75.5,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251180330,DZIAŁOSZYN,18.873889,51.12,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180310,KIEŁCZYGŁÓW,18.985,51.237222,,,,,,,,,,,,,0,2025-01-28 17:50:00
251180320,KRASZEWICE,18.204722,51.530278,,,,,,,,,,,,,0,2025-01-28 17:50:00
252170330,NOWA WIEŚ PODGÓRNA,17.589167,52.142222,,,,,,,,,,,,,0,2025-01-28 17:50:00
251170360,OSTRÓW WIELKOPOLSKI,17.873333,51.660833,,,,,,,,,,,,,0,2025-01-28 17:50:00
251190210,SZCZERCÓW,19.119167,51.340833,,,,,,,,,,,,,0,2025-01-28 17:50:00
252180290,TULISZKÓW,18.268611,52.067778,,,,,,,,,,,,,0,2025-01-28 17:50:00
252170190,SŁUPCA,17.883333,52.271944,7.58,2025-01-28 17:50:00,105.7,2025-01-28 17:50:00,1.9,2025-01-28 17:50:00,3.1,2025-01-28 17:50:00,86.39,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251170380,WOLA KSIĄŻĘCA,17.589167,51.961389,6.9,2025-01-28 17:50:00,151,2025-01-28 17:50:00,2,2025-01-28 17:50:00,3.7,2025-01-28 17:50:00,87.18,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251190190,ŁASK,19.178611,51.585556,,,,,,,,,,,,,0,2025-01-28 17:50:00
250180580,DRONIOWICE,18.808056,50.695278,10.3,2025-01-28 17:50:00,157,2025-01-28 17:50:00,2.1,2025-01-28 17:50:00,3.8,2025-01-28 17:50:00,68,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251180350,SIERADZ-DZIGORZEW,18.704722,51.624167,9.4,2025-01-28 17:50:00,139,2025-01-28 17:50:00,4.3,2025-01-28 17:50:00,6.5,2025-01-28 17:50:00,72.3,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250190010,JANUSZEWICE,19.961111,50.941944,,,,,,,,,,,,,0,2025-01-28 17:50:00
251200220,WŁOCHÓW,20.612222,51.098889,,,,,,,,,,,,,0,2025-01-28 17:50:00
251200250,SUCHEDNIÓW,20.830556,51.049722,,,,,,,,,,,,,0,2025-01-28 17:50:00
251210230,STARACHOWICE,21.055833,51.041667,,,,,,,,,,,,,0,2025-01-28 17:50:00
251210240,BRODY IŁŻECKIE,21.196944,51.018611,,,,,,,,,,,,,0,2025-01-28 17:50:00
251220040,RADZYŃ PODLASKI,22.600833,51.769167,,,,,,,,,,,,,0,2025-01-28 17:50:00
251200150,ŁAZISKA,20.925833,51.323889,7.97,2025-01-28 17:50:00,128,2025-01-28 17:50:00,2.3,2025-01-23 10:50:00,4.5,2025-01-28 17:50:00,77.12,2025-01-28 17:50:00,,,0,2025-01-28 17:20:00
252210240,WIELGOLAS,21.723889,52.037222,,,,,,,,,,,,,0,2025-01-28 17:50:00
350230595,ZAMOŚĆ,23.205556,50.698333,9.2,2025-01-28 17:50:00,152,2025-01-28 17:50:00,3.2,2025-01-28 17:50:00,4.8,2025-01-28 17:50:00,60,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
351210488,KOZIENICE,21.543611,51.564722,5.3,2025-01-28 17:50:00,134,2025-01-28 17:50:00,1.6,2025-01-28 17:50:00,2.6,2025-01-28 17:50:00,93,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250200040,BODZENTYN,20.951389,50.946944,8.4,2025-01-28 17:50:00,136,2025-01-28 17:50:00,,,,,72.5,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
250210020,NOSÓW,21.219167,50.919167,,,,,,,,,,,,,0,2025-01-28 17:50:00
250210030,ANNOPOL,21.834167,50.889444,,,,,,,,,,,,,0,2025-01-28 17:50:00
250220030,WYSOKIE,22.666944,50.917778,10.77,2025-01-28 17:50:00,172,2025-01-28 17:50:00,2.3,2025-01-28 17:50:00,4.5,2025-01-28 17:50:00,63.79,2025-01-28 17:50:00,,,0,2025-01-28 17:50:00
251190160,PRZEDBÓRZ,19.875278,51.090556,,,,,,,,,,,,,0.1,2025-01-28 17:50:00
